T,0,0,0,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,61,0,0,255,255,255,255,255,255,255,255,0,0,20,255,255,255,255,255,255,255,0,0,41,255,255,255,255,255,255,255,204,0,102,255,255,255,255,255,255,255,204,0,0,255,255,255,255,255,255,255,204,0,0,204,255,255,255,255,255,255,0
T,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,76,0,0,0,255,255,255,255,255,255,76,0,0,0,255,255,255,255,255,255,76,0,0,0,255,255,255,255,255,255,76,0,0,0,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,0,0
T,0,0,0,186,255,0,0,0,0,0,0,23,255,255,255,0,0,0,0,0,0,76,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,89,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,76,255,255,255,255,255,255,76,0,0,0,255,255,255,255,255,255,76,0,0,0,255,255,255,255,255,255,76,0,0,0,255,255,255,255,255,255,0,0
T,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,51,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,51,0,0,255,255,255,255,255,255,255,0,0
T,0,0,0,255,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0
T,0,0,128,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,128,0,0,0,128,255,255,255,255,255,255,255,64,0,0,255,255,255,255,255,255,255,255,0,0,128,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,128,0,255,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255
T,0,0,0,8,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,242,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,0,0,0,76,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,54,0,0,255,255,255,255,255,255,255,0,0,0,76,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0
T,0,0,0,26,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,128,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,0,0,0,76,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0
T,0,0,0,255,255,255,0,0,0,0,0,0,64,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,0,0
T,0,0,166,255,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0
T,0,0,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,76,255,255,255,255,255,255,255,255,0,76,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255
T,0,0,0,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,128,255,255,255,255,255,128,0,0,0,0,255,255,255,255,255,255,255,64,0,0,255,255,255,255,255,255,255,255,0,0,128,255,255,255,255,255,255,255,0,0,128,255,255,255,255,255,255,255,128,0,128,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255
T,0,0,0,0,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0
T,0,0,0,255,255,127,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,255,255,255,255,128,0,0,0,0,0,166,255,255,255,255,255,76,0,0,0,255,255,255,255,255,255,255,127,0,0,255,255,255,255,255,255,255,140,0,0,255,255,255,255,255,255,255,127,0,0,255,255,255,255,255,255,255,128,0,0,255,255,255,255,255,255,255,0,0,0,242,255,255,255,255,255,255,0
T,0,0,242,229,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,38,0,0,0,0,255,255,255,255,255,255,0,0,0,247,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,178,255,255,255,255,255,255,0,0
T,0,0,0,255,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0
T,0,0,0,204,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0
T,0,0,51,255,255,206,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,153,0,0,0,255,255,255,255,255,255,255,143,0,0,255,255,255,255,255,255,255,255,0,54,255,255,255,255,255,255,255,115,0,0,255,255,255,255,255,255,255,115,0,0,255,255,255,255,255,255,255,115,0,0,255,255,255,255,255,255,255,0
T,0,0,0,94,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,89,0,0,0,0,0,0,255,255,255,255,255,26,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0
T,0,0,204,255,0,0,0,0,0,0,0,255,255,255,82,0,0,0,0,0,0,255,255,255,255,255,153,0,0,0,0,255,255,255,255,255,255,255,61,0,0,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,102,255,255,255,255,255,255,255,0,0,102,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,204,255,255,255,255,255,255,0
T,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,255,153,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0
T,0,0,255,26,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,255,217,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,76,0,0,0,255,255,255,255,255,255,76,0,0,0,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,0,0
T,0,0,0,255,255,140,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,96,0,0,0,0,191,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,251,0,0,0,0,255,255,255,255,255,0,0
T,0,0,0,255,255,102,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,255,255,255,255,204,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,255,153,0,0,255,255,255,255,255,255,255,153,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0
T,0,0,0,255,255,115,0,0,0,0,0,0,255,255,255,115,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,64,255,255,255,255,255,4,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,38,0,0,0,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,0,0
T,0,0,140,255,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,255,128,0,0,0,0,0,255,255,255,255,255,217,0,0,0,0,255,255,255,255,255,255,76,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,76,0,0,0,255,255,255,255,255,255,76,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0
T,0,0,0,115,232,0,0,0,0,0,0,3,255,255,255,0,0,0,0,0,0,13,255,255,255,38,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,13,0,0,13,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,13,0,0,255,255,255,255,255,255,255,13,0,0,13,255,255,255,255,255,255,13,0,0,0,255,255,255,255,255,255,0,0
T,0,0,204,255,255,255,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,0,0,0
T,0,0,204,255,255,255,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,0,0,0
T,0,0,255,94,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,26,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,0,0,76,255,255,255,255,255,255,255,0,0,76,255,255,255,255,255,255,255,0,0,76,255,255,255,255,255,255,255,26,0,0,255,255,255,255,255,255,255,25,0,0,127,255,255,255,255,255,255,0
T,0,0,0,0,255,232,69,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,127,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,0,0,0
T,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,0,0,0
T,0,0,204,255,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,255,153,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,133,0,0,82,255,255,255,255,255,255,255,0,0,102,255,255,255,255,255,255,163,0,0,0,255,255,255,255,255,255,102,0,0,0,255,255,255,255,255,255,41,0,0,0,255,255,255,255,255,255,0,0
T,0,0,51,255,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,0,0
T,0,0,0,255,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0
